ID,Faixa_etaria,Idade,Sexo,Genero,Cor_raca,Residencia_fixa,Tempo_rua_RJ,Voltar_cidade_natal
5405,18 a 30,22,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5406,18 a 30,22,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5407,31 a 49,40,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5408,18 a 30,22,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5409,18 a 30,30,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5410,31 a 49,40,Feminino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5411,18 a 30,22,Feminino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5412,18 a 30,30,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5413,18 a 30,22,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5414,18 a 30,22,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5415,18 a 30,22,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5416,18 a 30,30,Feminino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5417,18 a 30,30,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5418,18 a 30,22,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5419,18 a 30,22,Feminino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5420,31 a 49,40,Masculino,Não se aplica,Parda,Não se aplica,Não se aplica,Não se aplica
5421,18 a 30,30,Masculino,Não se aplica,Parda,Não se aplica,Não se aplica,Não se aplica
5422,18 a 30,22,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5423,18 a 30,22,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5424,18 a 30,30,Feminino,Não se aplica,Parda,Não se aplica,Não se aplica,Não se aplica
5425,31 a 49,40,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5426,18 a 30,22,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5427,18 a 30,22,Masculino,Não se aplica,Parda,Não se aplica,Não se aplica,Não se aplica
5428,31 a 49,40,Feminino,Não se aplica,Parda,Não se aplica,Não se aplica,Não se aplica
5429,50 a 59,52,Feminino,Não se aplica,Parda,Não se aplica,Não se aplica,Não se aplica
5430,18 a 30,30,Feminino,Não se aplica,Parda,Não se aplica,Não se aplica,Não se aplica
5431,18 a 30,22,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5432,18 a 30,22,Masculino,Não se aplica,Preta,Não se aplica,Não se aplica,Não se aplica
5433,Não identificada,999,Não identificado,Não se aplica,Não identificada,Não se aplica,Não se aplica,Não se aplica
5434,Não identificada,999,Não identificado,Não se aplica,Não identificada,Não se aplica,Não se aplica,Não se aplica
5435,60 a 69,65,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5436,50 a 59,56,Masculino,Homem Cis,Preta,Sim,Não se aplica,NS/NR
5437,31 a 49,45,Masculino,Homem Cis,Parda,Sim,Não se aplica,Não
5438,60 a 69,64,Masculino,Homem Cis,Parda,Não,Não se aplica,Sim
5439,60 a 69,68,Masculino,Homem Cis,Parda,NS/NR,Não se aplica,Não se aplica
5440,60 a 69,62,Masculino,Homem Cis,Branca,Não,Não se aplica,NS/NR
5441,60 a 69,63,Masculino,Homem Cis,Parda,Não,Não se aplica,Sim
5442,31 a 49,46,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5443,50 a 59,50,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5444,Não identificada,999,Masculino,Homem Cis,Parda,Não,Não se aplica,Sim
5445,80 a 89,85,Masculino,NS/NR,Branca,Sim,Não se aplica,NS/NR
5446,31 a 49,31,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5447,31 a 49,47,Masculino,Homem Cis,Parda,Sim,Não se aplica,Sim
5448,60 a 69,64,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5449,50 a 59,50,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5450,50 a 59,50,Masculino,Homem Cis,Parda,Sim,Não se aplica,Não
5451,60 a 69,63,Masculino,Homem Cis,Branca,Não,Não se aplica,Não
5452,31 a 49,48,Feminino,Mulher Cis,Parda,Não,Não se aplica,Não se aplica
5453,18 a 30,30,Feminino,Mulher Cis,Parda,Não,Não se aplica,Não se aplica
5454,18 a 30,23,Feminino,Mulher Cis,Preta,Não,Não se aplica,Não se aplica
5455,31 a 49,40,Feminino,Mulher Cis,Preta,Não,Não se aplica,Não
5456,31 a 49,37,Feminino,Mulher Cis,Parda,Não,Não se aplica,Não se aplica
5457,31 a 49,46,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5458,31 a 49,45,Masculino,Homem Cis,Branca,Não,Não se aplica,Sim
5459,31 a 49,42,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5460,31 a 49,41,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5461,31 a 49,37,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5462,18 a 30,29,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5463,50 a 59,51,Masculino,Homem Cis,Branca,Não,Não se aplica,Não
5464,50 a 59,56,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5465,31 a 49,46,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5466,31 a 49,47,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5467,31 a 49,33,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5468,31 a 49,40,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5469,31 a 49,31,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5470,50 a 59,51,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5471,31 a 49,47,Masculino,Homem Cis,Branca,Não,Não se aplica,Não
5472,60 a 69,61,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5473,50 a 59,52,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5474,31 a 49,41,Masculino,Homem Cis,Branca,Não,Não se aplica,Não
5475,60 a 69,66,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5476,31 a 49,45,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5477,31 a 49,48,Feminino,Mulher Cis,Branca,Não,Não se aplica,Não se aplica
5478,12 a 17,17,Feminino,Mulher Cis,Branca,Não,Não se aplica,Não se aplica
5479,31 a 49,40,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5480,31 a 49,46,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5481,31 a 49,42,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5482,31 a 49,43,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5483,18 a 30,25,Masculino,Homem Cis,Parda,NS/NR,Não se aplica,Não se aplica
5484,31 a 49,40,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5485,50 a 59,52,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5486,31 a 49,40,Masculino,Homem Cis,Preta,Sim,Não se aplica,Não se aplica
5487,31 a 49,45,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5488,31 a 49,39,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5489,31 a 49,32,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5490,50 a 59,56,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5491,31 a 49,44,Masculino,Mulher Trans,Parda,Não,Não se aplica,Não se aplica
5492,31 a 49,36,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5493,60 a 69,64,Feminino,Mulher Cis,Branca,Sim,Não se aplica,Não
5494,31 a 49,45,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5495,31 a 49,41,Masculino,Homem Cis,Preta,Não,Não se aplica,Sim
5496,18 a 30,29,Masculino,Homem Cis,Parda,Sim,Não se aplica,Não se aplica
5497,31 a 49,47,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5498,31 a 49,46,Masculino,Outro,Parda,Não,Não se aplica,Não se aplica
5499,31 a 49,39,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5500,31 a 49,45,Masculino,Homem Cis,Branca,Sim,Não se aplica,Sim
5501,31 a 49,45,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5502,31 a 49,45,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5503,50 a 59,52,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5504,31 a 49,48,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5505,50 a 59,56,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5506,31 a 49,44,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5507,50 a 59,56,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5508,31 a 49,44,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5509,31 a 49,46,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5510,31 a 49,37,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5511,31 a 49,41,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5512,31 a 49,31,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5513,12 a 17,17,Feminino,Outro,Parda,Não,Não se aplica,Não se aplica
5514,31 a 49,46,Masculino,Homem Cis,Preta,Não,Não se aplica,Sim
5515,18 a 30,23,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5516,31 a 49,43,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5517,60 a 69,66,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5518,50 a 59,52,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5519,70 a 79,79,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5520,50 a 59,53,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5521,60 a 69,64,Masculino,Mulher Trans,Parda,Não,Não se aplica,Não
5522,12 a 17,17,Feminino,Mulher Cis,Branca,Não,Não se aplica,Não se aplica
5523,Não identificada,999,Feminino,Mulher Cis,Branca,Não,Não se aplica,Não
5524,50 a 59,57,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5525,50 a 59,57,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5526,70 a 79,72,Masculino,Mulher Trans,Não identificada,Sim,Não se aplica,Não
5527,60 a 69,65,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5528,12 a 17,14,Feminino,Mulher Cis,Preta,Sim,Não se aplica,Não se aplica
5529,18 a 30,20,Feminino,Mulher Cis,Preta,Não,Não se aplica,Não se aplica
5530,50 a 59,51,Feminino,Mulher Cis,Preta,NS/NR,Não se aplica,Não se aplica
5531,50 a 59,51,Feminino,Mulher Cis,Preta,Não,Não se aplica,Não se aplica
5532,50 a 59,50,Feminino,Mulher Cis,Preta,Não,Não se aplica,Não se aplica
5533,60 a 69,63,Feminino,Mulher Cis,Parda,Não,Não se aplica,Não se aplica
5534,50 a 59,51,Feminino,Mulher Cis,Branca,Não,Não se aplica,Não se aplica
5535,18 a 30,19,Feminino,Mulher Cis,Branca,Não,Não se aplica,Não se aplica
5536,50 a 59,56,Masculino,Mulher Trans,Branca,Não,Não se aplica,Não se aplica
5537,50 a 59,50,Feminino,NS/NR,Parda,Não,Não se aplica,Não se aplica
5538,31 a 49,38,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5539,18 a 30,28,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5540,31 a 49,35,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5541,31 a 49,43,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5542,31 a 49,37,Masculino,Homem Cis,Preta,NS/NR,Não se aplica,Não
5543,31 a 49,41,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5544,50 a 59,51,Masculino,Homem Cis,Preta,Não,Não se aplica,Sim
5545,50 a 59,50,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5546,31 a 49,47,Masculino,Homem Cis,Preta,Sim,Não se aplica,Sim
5547,50 a 59,58,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5548,31 a 49,36,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5549,31 a 49,49,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5550,50 a 59,52,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5551,18 a 30,19,Masculino,Homem Cis,Parda,Não,Não se aplica,Sim
5552,50 a 59,51,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5553,31 a 49,46,Feminino,Mulher Cis,Preta,Não,Não se aplica,Não se aplica
5554,31 a 49,48,Feminino,Mulher Cis,Branca,Não,Não se aplica,Não se aplica
5555,31 a 49,43,Feminino,Mulher Cis,Preta,Não,Não se aplica,Não se aplica
5556,50 a 59,53,Feminino,Mulher Cis,Parda,Não,Não se aplica,Não se aplica
5557,31 a 49,33,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5558,31 a 49,40,Masculino,Homem Cis,Indígena,Não,Não se aplica,Sim
5559,18 a 30,27,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5560,31 a 49,40,Feminino,Mulher Cis,Branca,Não,Não se aplica,Não
5561,70 a 79,79,Feminino,Mulher Cis,Parda,Não,Não se aplica,Sim
5562,60 a 69,65,Feminino,Mulher Cis,Branca,Não,Não se aplica,Não se aplica
5563,31 a 49,49,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5564,31 a 49,40,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5565,80 a 89,85,Feminino,Mulher Cis,Preta,Não,Não se aplica,Não
5566,18 a 30,30,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5567,60 a 69,64,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5568,50 a 59,54,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5569,70 a 79,71,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5570,60 a 69,64,Masculino,Homem Cis,Preta,Não,Não se aplica,Sim
5571,50 a 59,50,Masculino,Homem Cis,Branca,Não,Não se aplica,Sim
5572,60 a 69,63,Masculino,Homem Cis,Preta,Sim,Não se aplica,Não
5573,31 a 49,39,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5574,60 a 69,64,Masculino,Homem Cis,Parda,Não,Não se aplica,Sim
5575,60 a 69,67,Masculino,Homem Cis,Parda,Sim,Não se aplica,Sim
5576,50 a 59,51,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5577,60 a 69,67,Masculino,Homem Cis,Parda,Sim,Não se aplica,Não se aplica
5578,60 a 69,67,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5579,60 a 69,63,Masculino,Homem Cis,Branca,Não,Não se aplica,Não
5580,50 a 59,54,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5581,31 a 49,49,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5582,50 a 59,53,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5583,70 a 79,73,Masculino,Homem Cis,Parda,Não,Não se aplica,Sim
5584,31 a 49,34,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5585,50 a 59,57,Masculino,Homem Cis,Branca,Não,Não se aplica,Sim
5586,18 a 30,20,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5587,70 a 79,72,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5588,18 a 30,28,Masculino,Homem Cis,Branca,Sim,Não se aplica,Sim
5589,70 a 79,75,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5590,31 a 49,47,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5591,31 a 49,37,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5592,60 a 69,62,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5593,80 a 89,87,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5594,70 a 79,76,Feminino,Mulher Cis,Preta,Sim,Não se aplica,Sim
5595,70 a 79,74,Feminino,Mulher Cis,Parda,Sim,Não se aplica,Não se aplica
5596,50 a 59,57,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5597,50 a 59,57,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5598,70 a 79,77,Masculino,Mulher Trans,Não identificada,Sim,Não se aplica,Sim
5599,60 a 69,61,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5600,50 a 59,55,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5601,31 a 49,40,Masculino,Homem Cis,Indígena,Não,Não se aplica,Não
5602,50 a 59,55,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5603,50 a 59,55,Masculino,Homem Cis,Branca,Não,Não se aplica,Não
5604,50 a 59,59,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5605,31 a 49,47,Feminino,Mulher Cis,Parda,Não,Não se aplica,Não se aplica
5606,12 a 17,16,Masculino,Outro,Preta,Não,Não se aplica,Não se aplica
5607,12 a 17,16,Feminino,Mulher Cis,Parda,Sim,Não se aplica,Não se aplica
5608,18 a 30,25,Masculino,Homem Cis,Branca,Sim,Não se aplica,Sim
5609,31 a 49,37,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5610,31 a 49,40,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5611,31 a 49,31,Masculino,Homem Cis,Parda,Não,Não se aplica,Sim
5612,18 a 30,30,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5613,31 a 49,32,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5614,31 a 49,42,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5615,31 a 49,34,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5616,18 a 30,23,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5617,31 a 49,35,Masculino,Outro,Parda,Não,Não se aplica,Não se aplica
5618,31 a 49,41,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5619,18 a 30,26,Masculino,Homem Cis,Parda,Não,Não se aplica,Sim
5620,12 a 17,15,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5621,18 a 30,24,Masculino,Homem Cis,Parda,Sim,Não se aplica,Não se aplica
5622,12 a 17,15,Masculino,Homem Cis,Não identificada,Sim,Não se aplica,Não se aplica
5623,60 a 69,64,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5624,50 a 59,55,Feminino,Mulher Cis,Parda,Não,Não se aplica,Não se aplica
5625,50 a 59,54,Masculino,Homem Cis,Branca,Não,Não se aplica,Sim
5626,60 a 69,61,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5627,31 a 49,45,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5628,60 a 69,68,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5629,50 a 59,55,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5630,70 a 79,72,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5631,31 a 49,41,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5632,31 a 49,42,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5633,60 a 69,60,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5634,31 a 49,39,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5635,50 a 59,55,Masculino,Homem Cis,Preta,Não,Não se aplica,Não
5636,50 a 59,50,Masculino,Homem Cis,Preta,NS/NR,Não se aplica,Não
5637,31 a 49,47,Masculino,Homem Cis,Parda,Não,Não se aplica,NS/NR
5638,31 a 49,32,Masculino,Homem Cis,Preta,Não,Não se aplica,Não se aplica
5639,70 a 79,73,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5640,31 a 49,42,Masculino,Homem Cis,Parda,Não,Não se aplica,Não
5641,31 a 49,38,Masculino,Homem Cis,Parda,Sim,Não se aplica,Não se aplica
5642,31 a 49,33,Masculino,Homem Cis,Parda,Sim,Não se aplica,Não se aplica
5643,18 a 30,24,Masculino,Homem Cis,Parda,Não,Não se aplica,Não se aplica
5644,60 a 69,61,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5645,50 a 59,56,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
5646,18 a 30,26,Masculino,Homem Cis,Branca,Não,Não se aplica,Não se aplica
